ano_de_exercicio;unidade_orcamentaria_sigla;unidade_orcamentaria_codigo;unidade_orcamentaria_nome;ano_empenho;numero_empenho;data_registro_doc_empenho;numero_processo_compra_siad;elemento_despesa_codigo;elemento_despesa_descricao;item_despesa_codigo;item_despesa_descricao;fonte_recurso_codigo;fonte_recurso_descricao;razao_social_credor;cnpj_cpf_credor_formatado;valor_despesa_empenhada;valor_despesa_liquidada;valor_pago_financeiro
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3556;2024-10-15;2311076 000540/2024;30;MATERIAL DE CONSUMO;10;MATERIAL MEDICO E HOSPITALAR;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;IMPACTO PRODUTOS MEDICOS E HOSPITALARES LTDA;08.311.856/0001-90;3300,0;3300,0;3260,4
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3557;2024-10-15;2311076 000541/2024;30;MATERIAL DE CONSUMO;10;MATERIAL MEDICO E HOSPITALAR;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;DNA MED BRASIL LTDA;41.665.545/0001-02;1560,0;1560,0;1541,28
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3558;2024-10-15;2311076 000542/2024;30;MATERIAL DE CONSUMO;10;MATERIAL MEDICO E HOSPITALAR;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;LM FARMA INDUSTRIA E COMERCIO LTDA;57.532.343/0001-14;31740,0;31740,0;31359,12
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3559;2024-10-15;2311076 000543/2024;30;MATERIAL DE CONSUMO;10;MATERIAL MEDICO E HOSPITALAR;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MINAS MEDICAL LTDA;65.333.577/0001-60;2745,0;2745,0;2712,06
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3560;2024-10-15;2311076 000251/2024;30;MATERIAL DE CONSUMO;8;PRODUTOS ALIMENTICIOS;60;RECURSOS DIRETAMENTE ARRECADADOS;AGROPECUARIA FAZENDA DO BENTO INDUSTRIA E COMERCIO LTDA;38.749.487/0001-82;19778,0;19778,0;19540,67
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3561;2024-10-15;2311076 000251/2024;30;MATERIAL DE CONSUMO;8;PRODUTOS ALIMENTICIOS;60;RECURSOS DIRETAMENTE ARRECADADOS;EMPREENDIMENTO COMERCIAL SAARA LTDA - EPP;00.944.944/0001-17;5469,75;5469,75;5404,11
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3563;2024-10-15;2311076 000544/2024;30;MATERIAL DE CONSUMO;10;MATERIAL MEDICO E HOSPITALAR;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;T.D. & V. COMERCIO DE PRODUTOS ODONTOLOGICOS E HOSPITALARES LTDA;10.696.932/0001-74;9300,0;9300,0;9188,4
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3564;2024-10-15;2311076 000266/2023;30;MATERIAL DE CONSUMO;19;MATERIAL P/ MANUT. E REPAROS DE IMOVEIS DE PROPRIEDADE DA ADM. PUBLICA;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;CRIATIVA SOLUCOES PARA CONSTRUCAO LTDA;19.994.997/0001-70;63971,8;63971,8;63971,8
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3565;2024-10-15;2311076 000060/2024;30;MATERIAL DE CONSUMO;10;MATERIAL MEDICO E HOSPITALAR;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;NEVALLI ARTIGOS MEDICOS E ORTOPEDICOS LTDA;20.344.116/0001-55;3146,04;3146,04;3146,04
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3568;2024-10-17;2311076 000532/2024;30;MATERIAL DE CONSUMO;10;MATERIAL MEDICO E HOSPITALAR;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;COTACAO COM REPRESENTACAO IMPORTACAO E EXPORTACAO LTDA;58.950.775/0001-08;2574,0;2574,0;2543,12
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3578;2024-10-21;2311076 000550/2024;52;EQUIPAMENTOS E MATERIAL PERMANENTE;9;EQUIPAMENTOS HOSPITALARES, ODONTOLOGICOS E DE LABORATORIO;70;CONVENIOS COM OS MUNICIPIOS;VISAMED COMERCIO DE MATERIAL HOSPITALAR LTDA;08.380.296/0001-25;99504,0;99504,0;99504,0
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3579;2024-10-21;2311076 000548/2024;52;EQUIPAMENTOS E MATERIAL PERMANENTE;9;EQUIPAMENTOS HOSPITALARES, ODONTOLOGICOS E DE LABORATORIO;70;CONVENIOS COM OS MUNICIPIOS;STRYKER DO BRASIL LTDA.;02.966.317/0002-93;42672,0;42672,0;42159,94
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3580;2024-10-21;2311076 000552/2024;52;EQUIPAMENTOS E MATERIAL PERMANENTE;4;MAQUINAS, APARELHOS, UTENSILIOS E EQUIPAMENTOS DE USO INDUSTRIAL;70;CONVENIOS COM OS MUNICIPIOS;SIC LOGISTICA E DISTRIBUIDORA LTDA;40.305.811/0001-15;6594,0;6594,0;6594,0
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3581;2024-10-21;2311076 000552/2024;52;EQUIPAMENTOS E MATERIAL PERMANENTE;9;EQUIPAMENTOS HOSPITALARES, ODONTOLOGICOS E DE LABORATORIO;70;CONVENIOS COM OS MUNICIPIOS;SIC LOGISTICA E DISTRIBUIDORA LTDA;40.305.811/0001-15;1154,0;1154,0;1154,0
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3582;2024-10-21;2311076 000549/2024;52;EQUIPAMENTOS E MATERIAL PERMANENTE;9;EQUIPAMENTOS HOSPITALARES, ODONTOLOGICOS E DE LABORATORIO;70;CONVENIOS COM OS MUNICIPIOS;ARKMEDS SOLUCOES TECNOLOGICAS LTDA;22.168.141/0001-50;22713,56;22713,56;22441,0
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3584;2024-10-21;2311021 000093/2024;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;99;OUTROS SERVICOS PESSOA JURIDICA;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;HIRESON WAGNER GONCALVES BORGES 85102512668 - ME;21.039.597/0001-58;21480,0;21480,0;21480,0
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3595;2024-10-22;2311076 000298/2023;30;MATERIAL DE CONSUMO;10;MATERIAL MEDICO E HOSPITALAR;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;EIFER COMERCIO E SOLUCOES HOSPITALARES LTDA;32.818.302/0001-68;375,6;375,6;375,6
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3599;2024-10-23;2311021 000092/2024;30;MATERIAL DE CONSUMO;2;ARTIGOS PARA ESPORTE;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;GRIV LOGISTICA E DISTRIBUICAO LTDA;53.490.112/0001-34;5219,56;5219,56;5219,56
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3600;2024-10-23;2311021 000092/2024;30;MATERIAL DE CONSUMO;2;ARTIGOS PARA ESPORTE;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;AGENES S.DA SILVA SUPRIMENTOS DE INFORMATICA LTDA;19.561.435/0001-33;1198,0;1198,0;1198,0
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3601;2024-10-23;2311021 000092/2024;30;MATERIAL DE CONSUMO;2;ARTIGOS PARA ESPORTE;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;AQUARELA COMERCIO E SERVICOS LTDA;18.905.288/0001-09;2608,0;2608,0;2608,0
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3602;2024-10-23;2311021 000092/2024;30;MATERIAL DE CONSUMO;2;ARTIGOS PARA ESPORTE;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FACILITA COMERCIO LTDA;40.217.448/0001-86;3800,0;3800,0;3800,0
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3603;2024-10-23;2311021 000092/2024;52;EQUIPAMENTOS E MATERIAL PERMANENTE;13;MATERIAL ESPORTIVO E RECREATIVO;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;AQUARELA COMERCIO E SERVICOS LTDA;18.905.288/0001-09;750,0;750,0;750,0
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3607;2024-10-24;2311076 000127/2024;30;MATERIAL DE CONSUMO;13;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;ECO DIAGNOSTICA LTDA;14.633.154/0002-06;4987,0;4987,0;4927,15
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3608;2024-10-24;2311076 000559/2024;30;MATERIAL DE CONSUMO;8;PRODUTOS ALIMENTICIOS;60;RECURSOS DIRETAMENTE ARRECADADOS;FRESENIUS KABI BRASIL LTDA.;49.324.221/0001-04;1625,0;1625,0;1605,5
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3609;2024-10-24;2311021 000085/2024;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;74;SERVICO DE REALIZACAO DE CONCURSO PUBLICO E PROCESSO SIMPLIFICADO;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDACAO DE APOIO AO DESENVOLVIMENTO DO ENSINO SUPERIOR DO NORTE DE MI;01.440.615/0001-00;3215052,88;1676000,0;1491640,0
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3612;2024-10-24;2311076 000562/2024;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MED CENTER COMERCIAL LTDA;00.874.929/0001-40;1284,0;1284,0;1268,59
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3615;2024-10-24;2311076 000563/2024;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;SOMA/MG PRODUTOS HOSPITALARES LTDA;12.927.876/0001-67;217,28;217,28;214,67
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3617;2024-10-24;2311076 000311/2024;30;MATERIAL DE CONSUMO;13;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;AIMARA COMERCIO E REPRESENTACOES LTDA;57.202.418/0004-41;48627,68;48627,68;48044,16
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3618;2024-10-24;2311076 000311/2024;30;MATERIAL DE CONSUMO;13;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;BECTON DICKINSON INDUSTRIAS CIRURGICAS LTDA;21.551.379/0021-41;22000,0;22000,0;21736,0
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3619;2024-10-24;2311076 000561/2024;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;HALEX ISTAR INDUSTRIA FARMACEUTICA SA;01.571.702/0001-98;1887,0;1887,0;1864,36
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3633;2024-10-29;2311076 000306/2024;30;MATERIAL DE CONSUMO;10;MATERIAL MEDICO E HOSPITALAR;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;QUATTRI MED REPRESENTACOES LTDA;33.127.318/0001-97;4084,8;4084,8;4084,8
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3641;2024-10-29;2311076 000567/2024;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;GLOBAL HOSPITALAR IMPORTACAO E COMERCIO S/A;12.047.164/0001-53;12586,0;12586,0;12434,97
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3642;2024-10-29;2311021 000060/2024;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;31;LOCACAO DE SERVICOS GRAFICOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;COPYNORTE SERVICOS E COMERCIO LTDA -EPP;02.083.419/0001-80;193499,98;9946,63;9469,2
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3672;2024-10-30;2311021 000055/2024;52;EQUIPAMENTOS E MATERIAL PERMANENTE;22;ESTRUTURAS E COMPONENTES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;JERFFEL COMERCIO E CONSULTORIA LTDA;48.570.633/0001-61;1650,0;1650,0;1650,0
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3673;2024-10-30;2311021 000055/2024;52;EQUIPAMENTOS E MATERIAL PERMANENTE;22;ESTRUTURAS E COMPONENTES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;AIALA TENDAS LTDA;20.766.320/0001-64;3980,0;3980,0;3980,0
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3700;2024-10-31;2311021 000002/2023;33;PASSAGENS E DESPESAS COM LOCOMOCAO;4;PASSAGENS - PESSOA JURIDICA;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;VOETUR TURISMO E REPRESENTACOES LTDA;01.017.250/0001-05;6130,0;4987,03;0,0
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3703;2024-10-31;2311021 000103/2024;30;MATERIAL DE CONSUMO;10;MATERIAL MEDICO E HOSPITALAR;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MAQNETE COMERCIO E SERVICOS LTDA -ME;18.152.404/0001-66;216,6;216,6;214,0
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3704;2024-10-31;2311021 000103/2024;30;MATERIAL DE CONSUMO;11;MATERIAL ODONTOLOGICO;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MILLENIUM COMERCIO SERVICO LTDA - EPP;13.008.903/0001-60;1255,2;1255,2;1255,2
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3725;2024-11-04;2311021 000046/2024;30;MATERIAL DE CONSUMO;3;UTENSILIOS PARA COPA, REFEITORIO E COZINHA;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;LOBO SOLUCOES EM LICITACOES E COMERCIO LTDA;36.996.487/0001-51;9708,73;9708,73;9708,73
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3758;2024-11-04;2311021 000046/2024;52;EQUIPAMENTOS E MATERIAL PERMANENTE;4;MAQUINAS, APARELHOS, UTENSILIOS E EQUIPAMENTOS DE USO INDUSTRIAL;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;LOBO SOLUCOES EM LICITACOES E COMERCIO LTDA;36.996.487/0001-51;20130,0;20130,0;20130,0
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3762;2024-11-05;2311076 000571/2024;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;SOMA/MG PRODUTOS HOSPITALARES LTDA;12.927.876/0001-67;523,25;523,25;516,97
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3763;2024-11-05;2311076 000575/2024;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;ONCOVIT DISTRIBUIDORA DE MEDICAMENTOS LTDA;10.586.940/0001-68;152,58;152,58;150,75
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3764;2024-11-05;2311076 000574/2024;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;PRATI, DONADUZZI & CIA LTDA;73.856.593/0010-57;437,39;437,39;432,14
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3767;2024-11-05;2311076 000577/2024;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MED CENTER COMERCIAL LTDA;00.874.929/0001-40;1686,6;834,0;823,99
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3768;2024-11-05;2311076 000579/2024;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;ALFALAGOS LTDA;05.194.502/0001-14;4105,58;924,26;913,17
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3769;2024-11-05;2311076 000580/2024;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;COSTA CAMARGO COM. DE PRODUTOS HOSPITALARES LTDA;36.325.157/0001-34;218,1;218,1;215,48
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3772;2024-11-05;2311076 000582/2024;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;DISTRIBUICAO DE MEDICAMENTOS PAMED LTDA;02.424.344/0001-53;4775,0;4775,0;4717,7
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3773;2024-11-05;2311076 000583/2024;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;INDALABOR INDAIA LABORATORIO FARMACEUTICO LTDA;04.654.861/0001-44;395,0;395,0;390,26
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3779;2024-11-06;2311076 000147/2024;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;21;REPAROS DE EQUIPAMENTOS, INSTALACOES E MATERIAL PERMANENTE;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;TRECOS DE MINAS LTDA - ME;01.990.289/0001-04;11982,9;7988,6;7988,6
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3782;2024-11-06;2311021 000128/2023;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;22;REPAROS DE BENS IMOVEIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MESCLA CONSTRUTORA LTDA;33.543.179/0001-82;852192,96;287328,72;268638,0
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3784;2024-11-06;2311021 000042/2024;30;MATERIAL DE CONSUMO;15;MATERIAL FOTOGRAFICO, CINEMATOGRAFICO E DE COMUNICACAO;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;AGENES S.DA SILVA SUPRIMENTOS DE INFORMATICA LTDA;19.561.435/0001-33;1391,5;1391,5;1391,5
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3785;2024-11-06;2311021 000042/2024;52;EQUIPAMENTOS E MATERIAL PERMANENTE;8;EQUIPAMENTOS DE SOM, VIDEO, FOTOGRAFICO E CINEMATOGRAFICO;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;AGENES S.DA SILVA SUPRIMENTOS DE INFORMATICA LTDA;19.561.435/0001-33;14938,5;14938,5;14938,5
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3789;2024-11-07;2311076 000325/2022;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;61;SERVICOS DE CONSERVACAO E LIMPEZA;70;CONVENIOS COM OS MUNICIPIOS;ESTERISCLIN LTDA -EPP;13.255.174/0001-47;305911,2;198445,05;188919,69
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3790;2024-11-07;2311076 000392/2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;59;SERVICOS SANITARIOS E TRATAMENTO DE RESIDUOS;70;CONVENIOS COM OS MUNICIPIOS;SERQUIP - TRATAMENTO DE RESIDUOS MG LTDA;05.266.324/0003-51;66756,4;46763,75;43116,18
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3792;2024-11-07;2311076 000269/2024;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FARMARIN INDUSTRIA E COMERCIO LTDA;58.635.830/0001-75;680,0;680,0;671,84
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3822;2024-11-08;2311021 000001/2022;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA;2;SERVICO DE TECNOLOGIA DA INFORMACAO;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;CONNECT GLOBAL IT SERVICES LTDA;18.367.537/0001-50;96551,13;32183,71;30638,89
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3823;2024-11-11;2311076 000484/2023;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FRESENIUS KABI BRASIL LTDA.;49.324.221/0016-90;53580,0;53580,0;52937,04
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3824;2024-11-11;2311076 000484/2023;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;ALFALAGOS LTDA;05.194.502/0001-14;10470,0;10470,0;10344,36
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3825;2024-11-11;2311076 000584/2024;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;BH FARMA COMERCIO LTDA;42.799.163/0001-26;31056,2;26431,2;26114,03
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3826;2024-11-11;2311076 000585/2024;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;BLAU FARMACEUTICA S.A.;58.430.828/0001-60;89880,0;89880,0;88801,44
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3827;2024-11-11;2311076 000586/2024;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;COMERCIAL CIRURGICA RIOCLARENSE LTDA;67.729.178/0002-20;18575,0;18575,0;18352,1
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3828;2024-11-11;2311076 000587/2024;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA;44.734.671/0022-86;17925,65;17925,65;17710,54
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3829;2024-11-11;2311076 000306/2024;30;MATERIAL DE CONSUMO;10;MATERIAL MEDICO E HOSPITALAR;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;ALRANTECH IMPORTACOES E COMERCIO LTDA;39.486.087/0001-94;3800,0;3800,0;3754,4
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3830;2024-11-11;2311076 000588/2024;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;EUGIA PHARMA INDUSTRIA FARMACEUTICA LIMITADA;44.639.493/0001-80;10800,0;10800,0;10670,4
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3831;2024-11-11;2311076 000589/2024;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;LABORATORIOS B BRAUN SA;31.673.254/0010-95;40526,0;40526,0;40039,69
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3832;2024-11-11;2311076 000591/2024;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MULTIFARMA COMERCIO E REPRESENTACOES LTDA.;21.681.325/0001-57;1556,7;1532,4;1514,01
2024;UNIMONTES;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2024;3833;2024-11-11;2311076 000269/2024;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MULTIFARMA COMERCIO E REPRESENTACOES LTDA.;21.681.325/0001-57;3012,0;3012,0;2975,86
